node,degree,pagerank,eigenvector,community
100861,52,1.438118652541293e-05,7.451653047607306e-07,5
35335,54,1.2565921392366737e-05,1.3032712626462252e-07,14
100872,93,2.8942520775100562e-05,1.4794028106193185e-07,5
2567,42,1.5187035311124625e-05,1.1356979852560413e-08,5
2571,170,3.858429235774751e-05,2.590261160602834e-05,5
2577,41,1.4086358013371079e-05,3.3733059153928834e-06,0
133670,45,1.1175167678489182e-05,1.6265089089402794e-05,2
231983,49,8.089266645696977e-06,5.096327989876658e-05,2
35376,64,5.977379727536883e-06,0.029488561483127933,1
2609,56,2.334066774959382e-05,7.535766449146375e-07,2
100924,44,1.0689490287450223e-05,1.6514068199063088e-06,0
35411,77,2.0888752563922428e-05,9.33087224895094e-06,2
2656,51,1.2567647877087028e-05,4.559041212642404e-06,5
2682,53,2.01280770741498e-05,1.7101195084975248e-07,5
166528,41,1.3297434716669896e-05,7.79279542149664e-06,5
2694,84,2.6133289582034745e-05,2.1192879288930964e-07,3
133771,54,1.8163886546846618e-05,1.076920426706977e-92,28
68242,130,8.213914392363758e-06,0.09131379425826099,1
35481,126,3.0674265621670544e-05,6.769204759404992e-07,10
166553,48,1.1509818051108339e-05,2.4257369334817034e-07,3
264865,44,1.1427037208910755e-05,2.905096483760904e-06,5
133795,43,1.3014649308771968e-05,2.5137551102826855e-07,0
68263,41,1.1739566426936143e-05,8.62765991362604e-07,5
35497,44,1.696265785786084e-05,8.607964942029631e-06,2
2730,45,1.5691326232527405e-05,2.317675686657057e-06,2
35501,46,1.1526530894438026e-05,0.0008311808940300387,2
35507,45,1.7773529459987325e-05,4.331576562356694e-09,3
2743,51,1.8008770638191354e-05,7.977669092230184e-06,0
35521,41,1.0567823018463877e-05,0.0007862430609336467,0
2757,72,2.328291130454398e-05,3.565497157786555e-06,3
166598,71,2.7358187312048357e-05,3.529616181622673e-08,3
133832,51,2.2100089896914726e-05,1.143764789407933e-08,3
35533,51,1.6074974647215266e-05,2.865341671924435e-07,5
35534,71,2.225347026511456e-05,4.5536443148693076e-07,5
68301,42,1.773855069222494e-05,9.723064050687728e-08,16
2773,41,1.2025239432880658e-05,7.764664435482676e-06,0
35542,56,1.564851593290759e-05,9.312840154633437e-07,0
2787,47,1.2558689862372548e-05,2.5001847620660014e-05,0
101100,65,1.635014533005073e-05,1.0712063236488352e-05,0
2797,46,1.735832864440684e-05,5.067681184444373e-07,0
2805,48,1.5809976556776566e-05,9.053571480442515e-06,5
2810,107,3.18165581266352e-05,8.736417277438523e-07,2
2811,79,2.027818474296872e-05,1.2327903860881977e-06,2
101115,63,1.9364588577540797e-05,1.6810620160105966e-07,6
2815,43,1.659153698517701e-05,1.6356955563939007e-07,0
101131,68,1.8008642112034897e-05,9.868487289981555e-08,5
2829,43,1.792604803646556e-05,7.123800147181523e-08,5
68366,46,1.8881871407060243e-05,2.332522611024012e-09,6
101137,42,1.3526222625449087e-05,6.319836903774777e-08,5
2836,97,3.226165057357142e-05,8.68547898161559e-06,0
68384,49,1.4758871846465118e-05,2.0493473988816137e-08,2
68391,118,2.948958190930041e-05,0.00015711489568568838,2
68395,45,1.4968166188513566e-05,2.591959819581687e-07,2
133933,48,1.641072698240834e-05,1.1311056898505992e-07,9
232253,42,6.294935888997218e-06,6.075223476527311e-09,15
35650,84,2.2579191544492864e-05,0.0008733762375471723,2
166725,83,2.8984093100305987e-05,3.5650090432592223e-07,3
2903,43,1.78367730708278e-05,1.2530663358884933e-07,5
265058,48,1.7193741431138967e-05,3.141714430831832e-07,3
101241,45,8.752360972728642e-06,1.6637972971342353e-05,13
35712,50,2.1865479084053016e-05,6.308033780434469e-07,6
2950,48,1.6251637565968523e-05,1.1965930463574568e-08,6
68486,43,1.5456211015217048e-05,9.364029187487481e-08,3
2962,138,3.268315104208845e-05,1.7612912160434696e-05,5
35736,40,1.015404847677486e-05,1.1112992820381343e-07,9
68521,49,1.6413726485734262e-05,6.7890135313991e-07,9
134062,76,1.89660268623616e-05,1.0928028493490247e-07,9
134068,52,1.685623918633182e-05,8.75705050681897e-09,16
101314,52,1.7462828874090607e-05,1.5680586727200488e-05,4
166854,48,1.2144635286535267e-05,7.948429296590418e-10,16
68567,64,2.1552960201880853e-05,9.905312732770628e-08,16
35805,52,1.623076943953744e-05,5.249857680258524e-06,0
3043,78,2.7581345425746375e-05,2.6235331409053273e-06,0
101353,66,1.9904287109879567e-05,2.7389416724077046e-06,2
3051,87,2.9498217670954e-05,1.5338484449675477e-06,5
35824,51,1.8758025900344578e-05,2.3628694004615e-07,5
35826,45,1.4835370390328764e-05,4.539743217178623e-09,5
3074,46,1.3917745511127431e-05,1.1051605943811534e-07,2
3080,54,1.902517211102949e-05,1.636448953141201e-07,5
134155,66,1.3143306680729083e-05,1.7191070730740168e-09,16
35854,46,1.8057959116366792e-05,8.47685333726913e-08,2
199698,46,1.679656590972232e-05,1.1186027930747658e-07,20
3091,55,1.8558822021397766e-05,1.2322200468056273e-09,8
35860,57,1.3397062426083378e-05,8.554930949734527e-06,5
3093,62,2.2201746556919742e-05,6.416186688668591e-07,3
68641,41,7.310227056538651e-06,0.002950256601558026,1
68648,73,2.4106526432553578e-05,4.392881599988228e-06,5
3127,58,2.291387729494131e-05,2.2741981480408243e-06,5
35898,45,1.4767546208696414e-05,8.714175377910325e-07,0
68678,47,2.028509569062992e-05,3.729660190136919e-09,3
166988,44,1.4608929072511839e-05,1.1964783940544195e-08,9
68688,49,1.3846248014448013e-05,6.959462974845525e-09,3
68703,50,1.396028060642961e-05,1.5054321591171443e-07,2
232550,48,1.25369119069455e-05,3.6766814200254946e-07,5
3182,40,1.5282585776015032e-05,1.3593447764597802e-07,5
199804,108,6.477277037158759e-06,0.0003673171190190598,4
68740,97,2.3921135613595925e-05,9.622457459226306e-06,0
101514,41,1.450520144993861e-05,5.284355481635191e-07,6
68760,100,2.1482850731189307e-05,2.526196001538855e-06,5
3237,77,2.898362030507932e-05,0.00028255348862395483,2
68802,55,1.9465927468291787e-05,4.0195307335156706e-07,2
36042,90,3.617127800514491e-05,1.8310267943645971e-07,16
36045,65,2.0117043640818804e-05,1.150747827579994e-05,0
68815,46,1.4175155793482716e-05,9.489344600316375e-08,5
68816,52,1.4072844224165039e-05,1.506831456358871e-07,5
3282,56,1.9836467797685213e-05,3.471108236122542e-05,2
265427,54,9.87721864802321e-06,5.22937281841938e-09,18
134360,103,2.3671805100511596e-05,7.607153605058942e-07,10
36059,48,1.4864436143302054e-05,7.700373221454091e-08,3
101605,52,1.8544275191889778e-05,7.397955582037866e-06,2
101609,59,1.490729391261944e-05,0.00027156548786195833,13
36082,97,2.52158122904557e-05,1.820218039684814e-05,0
36090,62,1.9947602123289946e-05,9.377545307989328e-09,5
36104,73,2.8898343347277672e-05,1.129186311226119e-07,9
101640,41,1.1612940297720095e-05,1.9969889502454185e-06,2
68874,81,2.453278802002344e-05,3.6732635056666863e-07,5
331022,40,6.034672929414518e-06,4.135198976280459e-09,18
101653,50,1.3199517187324383e-05,2.572879907745957e-06,5
3352,73,1.853678401302625e-05,1.5974971469826963e-05,5
331038,49,5.745606382231367e-06,5.246352791122922e-08,15
36127,41,1.5410158661851886e-05,1.8376196001045727e-07,5
36133,61,1.7061391978686656e-05,8.52997061808147e-06,16
36138,48,1.252132392359627e-05,3.8048442956726405e-06,16
36139,48,1.3189120009749316e-05,3.798579134265546e-06,16
3374,70,2.538419166802968e-05,2.0685767802871378e-05,0
36143,74,2.9207240587001317e-05,7.669209820776904e-06,3
36149,58,1.4783815119098643e-05,1.7136161396377813e-05,0
134460,48,1.4805034730260593e-05,7.402919374406256e-09,6
232769,62,1.0351108377275209e-05,9.838495943633682e-07,2
3399,53,2.302737783194171e-05,4.340313556418777e-07,3
68935,53,1.3683937352461291e-05,0.0008840669500217326,2
36172,129,3.923257284850689e-05,2.9528844658405917e-06,3
3412,61,2.257244735397104e-05,3.106706916004238e-07,5
3420,190,5.4636080707378894e-05,1.1110550497249202e-05,5
36191,91,3.135605671980177e-05,5.771980511172655e-06,2
298337,110,7.114535810773371e-06,0.0003672390224833502,4
167266,50,1.249708321181662e-05,4.191376872112355e-07,6
36201,74,1.8279391259262737e-05,1.6423388516011231e-06,2
36205,74,2.0761068265199625e-05,1.7682604405175798e-05,5
36236,42,1.574327632706004e-05,6.6418302287114395e-09,2
134547,145,2.2936016908615772e-05,1.1568934531543277e-07,22
167322,85,2.4788322779829887e-05,1.2798326845797618e-05,2
36270,48,1.0887195311143197e-05,1.3987784447917896e-11,16
101816,91,2.062836369723818e-05,1.156935170230595e-07,22
69054,122,8.904383532521809e-06,0.00036768584204082213,4
69064,44,1.6701296976621915e-05,1.7879060148573722e-07,6
101836,40,1.2014758661768453e-05,5.1691157577214403e-08,5
101840,58,2.1656750376173067e-05,8.976307147940335e-06,0
36309,57,1.3807972749085156e-05,7.546203141501134e-07,2
134619,45,7.453895040799534e-06,0.0002425662487765476,5
3578,105,3.696380182742249e-05,1.5432950118313334e-05,2
101896,60,1.3651590173981473e-05,1.1682601247743273e-06,2
101915,42,7.820148098491173e-06,9.77303770633984e-11,2
36380,66,2.3385489547969935e-05,4.796427943493604e-07,5
69153,50,1.535641667522138e-05,4.295752138586838e-07,15
69154,50,1.3690623217404374e-05,5.617187907643487e-05,2
69166,71,2.5295505511478523e-05,1.5563776185454845e-07,3
101937,56,1.3188193641528876e-05,1.4084845143713067e-05,2
69172,85,2.0851888622221174e-05,4.1373250419247505e-09,18
36407,72,1.7512904389481745e-05,7.44357881528663e-05,2
69178,42,1.0235919811457877e-05,2.8064180240174913e-06,0
101950,44,6.74345044869695e-06,6.177621928555971e-08,10
101967,58,1.7980147846299064e-05,5.13616197006817e-07,2
3668,42,9.499725700348503e-06,3.247263465386793e-06,5
265814,45,1.1970401189332483e-05,4.7875298513657004e-12,3
101974,43,1.7419792617912866e-05,1.3537036494689016e-07,0
3673,63,1.6249013822122432e-05,1.0407375362991622e-05,5
265819,43,1.132310861495029e-05,4.7875298513657004e-12,3
36447,48,1.1711182576142745e-05,1.3122209024248088e-07,9
36454,84,2.295574099969917e-05,1.3212134017449286e-06,2
101993,51,2.2486202935173258e-05,1.769260831139962e-07,5
3713,71,2.4567102055024903e-05,1.0615468527301371e-06,5
36481,41,1.883820518884944e-05,3.080643008387495e-08,5
36485,41,1.1251922702857574e-05,6.151006859845803e-07,5
3718,55,1.9373781798405493e-05,3.9877889702223403e-07,5
3735,40,1.2691591265869105e-05,1.6524264484952905e-07,5
134810,54,1.558364643773772e-05,1.6821600268052221e-09,2
3751,59,1.4069636611929871e-05,2.5745312543185286e-06,2
102056,48,1.2181259928841127e-05,5.028177455444066e-06,10
134829,41,1.640661951556818e-05,5.281320874427429e-09,2
200365,40,1.4320776098444576e-05,2.608258372235148e-07,6
3759,49,1.8355226448775895e-05,3.243630549433348e-06,0
36528,100,2.7193755987755736e-05,0.004391500002526863,1
3760,41,1.3835725752501006e-05,2.746465608911154e-06,0
102077,51,9.039963326740576e-06,2.847599603664211e-09,22
134870,44,1.1465953663703809e-05,2.2702009579241624e-06,2
36575,56,2.595154889445373e-05,4.39652814478985e-07,5
3813,94,2.526334339282195e-05,3.770800081327966e-08,14
36589,57,1.9932757193811122e-05,2.5675661067972934e-07,6
69360,54,2.3480766203693274e-05,8.637590018346826e-09,5
69373,51,1.785577963551645e-05,2.792091067610743e-09,6
3840,71,2.7784875512266167e-05,1.3434603446144213e-07,5
3842,50,1.644196096123032e-05,5.930257744278173e-07,2
167700,58,1.1046826256047762e-05,2.572419266302502e-06,5
36639,78,2.776787222336675e-05,5.868107018330373e-06,5
134943,48,2.0684930920050926e-05,6.426107425328847e-08,0
36643,61,2.2398288067673852e-05,3.182439734504394e-07,6
36646,96,2.683812515844477e-05,3.4858302674190805e-06,0
3881,61,1.578590319751642e-05,2.003674942959902e-05,0
3886,117,3.8915796316529124e-05,3.3987831370924745e-06,0
3887,46,1.3054501427556639e-05,3.603141705339514e-06,0
3893,82,2.1803148510574238e-05,2.3643429099677364e-05,5
102212,54,1.8752851113682576e-05,1.9594142585134762e-05,2
36683,52,1.3009509843435874e-05,5.646387832182251e-06,0
36686,57,2.2383217598711326e-05,3.7843910512241297e-07,9
69460,59,1.8703348004746192e-05,2.7381463850259087e-06,2
102237,45,1.369663428474299e-05,6.0654152915965945e-09,2
69470,45,1.4804257768601927e-05,8.205555359917847e-11,18
69476,200,5.4899167206651015e-05,0.0008737692258839152,2
69483,43,1.352779400672823e-05,1.3064202727377928e-08,14
3966,80,2.8455218713792084e-05,1.4191733618502626e-06,0
36740,53,1.1821442865077749e-05,2.9732010090221664e-06,2
69524,82,1.5167835137878073e-05,7.827576660740253e-06,11
364439,57,6.543767411068027e-06,1.1008021711303781e-07,22
3992,93,4.536694944718922e-05,0.0007850666031091628,5
167843,42,1.0558325232690163e-05,1.656784970366603e-07,15
364477,40,6.462037194678352e-06,4.135198976280459e-09,18
36799,100,2.2262159602351552e-05,0.00010573210591489492,2
4059,68,3.172921228909121e-05,6.052212487381383e-07,0
102366,53,1.6529123094097958e-05,3.0569422780840704e-07,5
36834,51,1.5754950056980246e-05,2.1342096391386346e-07,5
167922,58,1.2380706892286729e-05,2.00481362458914e-09,16
167935,45,1.0365910270105836e-05,3.56832975613219e-07,6
69634,43,1.2878743068067505e-05,1.938324427769238e-07,5
36868,132,5.475043505491836e-05,7.757853720616699e-07,5
4110,47,1.8330306099766098e-05,5.161773197252411e-09,5
4119,46,1.294019329102878e-05,7.869592896912807e-07,0
102426,43,1.1958877452183286e-05,5.675598568850393e-09,2
4135,48,1.9179829011557363e-05,6.940207884403725e-08,20
36906,156,5.120200554524738e-05,2.7523128511582597e-06,3
4144,44,1.3784465692221782e-05,1.5187190036517286e-09,8
4149,45,1.607121193314377e-05,3.858992763476194e-11,8
36918,76,2.1946638884110115e-05,3.240327064413247e-06,0
168005,51,5.923555103919248e-06,7.171787525556524e-08,15
4165,50,1.969486951905752e-05,1.7099388347013105e-07,5
168007,48,7.445623764829804e-06,6.972375911874172e-08,15
4175,44,1.7618315139700908e-05,2.7931481847516077e-09,8
102480,116,3.443936114277791e-05,9.680074410372645e-06,6
102494,49,1.591730481515688e-05,5.453806164097933e-08,5
4198,50,2.3692981269665722e-05,1.3925743030210413e-07,2
4207,42,1.7992108427604412e-05,2.8575123596424e-07,0
135290,75,1.6343072425821023e-05,1.3613354346396092e-08,18
36999,61,1.7195782561053963e-05,1.5363116123608948e-07,5
135307,52,1.2881029344681696e-05,1.2481785769631806e-07,9
4247,73,3.6816855675993455e-05,2.0957139928704526e-06,3
69794,40,1.3676194478883395e-05,6.339563567409926e-09,14
168102,55,1.2909686108944808e-05,2.504711045212874e-05,2
135336,43,1.4585669018083656e-05,3.766021844407682e-07,2
102590,43,1.336077627196891e-05,7.682368052223964e-08,16
69826,44,1.5021847274218873e-05,5.035786464765808e-07,0
69843,71,2.807253964670073e-05,6.36084735572991e-09,16
69845,50,2.1853005596292424e-05,5.122392520304449e-09,3
4316,41,9.627990422635628e-06,9.159424132159381e-08,5
364766,40,4.050249356989752e-06,5.557572474021479e-07,13
4325,67,2.2696740739517495e-05,3.5821522079516556e-06,2
168187,49,9.975616618704022e-06,4.135198976280459e-09,18
168196,45,1.3920855705520385e-05,2.474756809196724e-07,0
168202,49,1.5409902068155017e-05,1.1552486163627284e-06,5
233741,73,2.03739463251342e-05,1.8727927398485493e-06,3
4368,42,1.9425124625402183e-05,2.5854095568665934e-07,5
69907,52,2.0212424417342737e-05,3.5682634962468705e-07,0
37142,57,2.034105270530483e-05,1.3490001962327965e-07,5
4392,47,1.3593336414892278e-05,3.131444910229539e-05,14
4396,43,2.273027238580658e-05,1.4036046541206825e-07,5
69935,41,1.7294066098446894e-05,9.886741024446268e-10,16
168246,41,1.4085004721671635e-05,5.828969308144845e-10,3
168251,48,1.3401798638708613e-05,1.6722492111871508e-07,2
364863,43,3.651680142076198e-06,1.1900803723446867e-05,13
69964,63,2.9290261345677723e-05,1.2126305358498951e-08,3
135504,41,1.4766197151313027e-05,3.046340511106592e-07,2
37204,68,1.963319540053745e-05,2.1167635077847677e-05,0
37206,46,1.5868604905763793e-05,9.492856572743722e-09,2
37211,46,1.3511992841375142e-05,4.0191167054398187e-07,3
37214,62,2.5048445119603575e-05,8.574211725559218e-08,9
69989,57,1.3935930836498887e-05,1.8911303744760681e-07,5
4460,44,9.394082589136442e-06,6.589466154083332e-06,5
4462,67,2.5418908702992345e-05,4.7168951054884835e-08,0
102774,55,2.1775458048409417e-05,3.961638527555046e-07,3
37242,42,1.823083767401238e-05,2.6805140669981248e-09,6
4475,104,3.136252654192941e-05,1.0822032472732486e-05,5
70017,95,2.4823722658614325e-05,1.045723750717788e-08,16
37249,54,1.725676141446661e-05,1.925640159051349e-05,2
70019,47,1.8326547217609042e-05,1.2915828571611085e-08,16
37253,47,1.925367732255058e-05,2.3556045130966847e-09,6
102791,44,1.9035438641940167e-05,2.5463122783461054e-08,2
37257,49,1.494979794386153e-05,7.240878818062091e-09,5
168334,44,1.9897142924814856e-05,3.251883300352459e-08,3
4496,157,1.931433925901779e-05,0.09097477465450536,1
70046,95,2.0581071639982126e-05,3.027004524686838e-05,13
70047,126,3.83076507234881e-05,6.091034904351115e-07,6
168350,51,1.2061258909769218e-05,8.265851276717498e-06,5
4512,41,1.5867112476119675e-05,1.1502416837795613e-07,6
4520,48,1.533228260597873e-05,1.653824889381709e-08,14
37298,97,2.7765506034502407e-05,0.0008086853918136726,0
4533,54,1.2290063055594364e-05,0.0002488157505631542,0
102840,48,1.3826620909264807e-05,4.208761979184939e-08,2
168381,50,1.5313018995088797e-05,3.211081934564624e-08,10
102849,89,2.215250922886275e-05,3.5666587341746596e-06,0
70089,155,1.5575627618485095e-05,0.09116677674112278,1
70094,47,1.5739814726372236e-05,4.475098221827935e-07,2
37335,191,6.410394387118338e-05,1.6070796699288812e-06,0
102883,46,1.6898358416783005e-05,1.4263084210424264e-07,2
37347,41,1.8917235785482324e-05,1.076920426706977e-92,30
37365,67,2.5542464015474716e-05,4.4436707000322366e-07,2
4608,47,1.2926211566392416e-05,9.698673912396457e-11,5
37378,48,1.7045693778367353e-05,2.446699931594336e-09,9
37379,83,2.5416080383457305e-05,6.132844944733728e-07,3
4618,42,1.4087977182954444e-05,5.424705715458183e-07,5
37402,80,2.7866863885903524e-05,2.7275907427330544e-07,6
70191,40,1.6800041400526994e-05,4.236546477790539e-09,2
4673,46,1.4096680566894722e-05,1.5847354870838295e-08,6
4699,45,1.5220855509097844e-05,1.9441230713922771e-07,0
4708,84,2.3415302560146552e-05,1.3322624585072403e-05,0
37477,63,2.2157545173020295e-05,1.076920426706977e-92,31
70248,69,1.679944733003558e-05,1.240013166518347e-06,5
70264,47,1.4752473423387473e-05,1.3901666830655838e-05,3
70278,42,1.2877540984190715e-05,1.4791728072282235e-08,5
37514,53,1.0735807922038988e-05,2.806653625800947e-08,13
4749,42,1.0732123477193946e-05,3.3241814870066367e-06,5
4750,47,2.0504531718009322e-05,1.7517321781329477e-07,2
4753,59,1.601515496031598e-05,3.430390231013022e-07,5
37531,43,9.435402391406153e-06,4.016158772888078e-07,5
4769,46,1.0797157075949414e-05,2.4167121974433313e-06,5
4777,82,4.360502096218262e-05,1.1267018813938749e-07,0
4781,94,3.799478563064621e-05,3.349252197342677e-07,5
4790,49,1.4741647262101448e-05,7.619854355333558e-06,2
4799,207,6.976125444856908e-05,2.7795079061932925e-05,3
37572,120,1.2696368270208547e-05,0.00036769219458142837,4
